,score
3508,10.0
3509,1.0
3510,0.0
3511,10.0
3512,0.0
3513,-1.6666666666666667
3514,0.0
3515,2.5
3516,5.0
3517,0.0
3518,6.666666666666667
3519,10.0
3520,10.0
3521,3.333333333333333
3522,-9.0
3523,0.0
3524,-1.0
3525,-10.0
3526,-1.6666666666666667
3527,0.0
3528,10.0
3529,-5.0
3530,-3.0
3531,6.0
3532,0.0
3533,0.0
3534,7.5
3535,6.666666666666665
3536,0.0
3537,7.5
3538,3.333333333333333
3539,5.0
3540,10.0
3541,10.0
3542,10.0
3543,10.0
3544,-5.0
3545,1.0
3546,10.0
3547,10.0
3548,5.0
3549,1.0
3550,-10.0
3551,10.0
3552,-5.0
3553,-11.0
3554,-1.0
3555,5.0
3556,5.0
3557,5.0
3558,6.666666666666667
3559,1.0
3560,5.0
3561,-1.0
3562,10.0
3563,1.0
3564,-1.6666666666666667
3565,7.5
3566,10.0
3567,-5.0
3568,-1.6666666666666667
3569,3.333333333333333
3570,2.5
3571,-5.0
3572,10.0
3573,0.0
3574,10.0
3575,-1.0
3576,1.6666666666666667
3577,5.0
3578,10.0
3579,10.0
3580,-1.0
3581,-1.6666666666666667
3582,10.0
3583,10.0
3584,6.666666666666667
3585,-3.0
3586,7.5
3587,-2.5
3588,10.0
3589,-1.6666666666666667
3590,-1.0
3591,10.0
3592,10.0
3593,0.0
3594,1.0
3595,-7.0
3596,-1.0
3597,10.0
3598,10.0
3599,1.6666666666666667
3600,10.0
3601,10.0
3602,10.0
3603,-7.5
3604,-2.5
3605,10.0
3606,5.0
3607,-1.6666666666666667
3608,10.0
3609,1.6666666666666667
3610,-2.5
3611,5.0
3612,5.0
3613,0.0
3614,3.333333333333333
3615,10.0
3616,6.666666666666667
3617,0.0
3618,8.0
3619,-1.6666666666666667
3620,10.0
3621,-2.5
3622,-5.0
3623,-3.0
3624,-5.0
3625,-7.0
3626,10.0
3627,7.5
3628,1.6666666666666667
3629,10.0
3630,2.5
3631,10.0
3632,7.5
3633,10.0
3634,-1.0
3635,-3.0
3636,-1.6666666666666667
3637,6.666666666666665
3638,3.0
3639,10.0
3640,10.0
3641,5.0
3642,5.0
3643,10.0
3644,-3.333333333333334
3645,0.0
3646,-5.0
3647,-2.0
3648,7.5
3649,5.0
3650,1.6666666666666667
3651,4.0
3652,6.666666666666665
3653,1.6666666666666667
3654,10.0
3655,10.0
3656,10.0
3657,10.0
3658,10.0
3659,-3.0
3660,6.666666666666667
3661,8.0
3662,5.0
3663,10.0
3664,-1.6666666666666667
3665,10.0
3666,10.0
3667,10.0
3668,6.0
3669,-2.5
3670,-1.6666666666666667
3671,8.0
3672,1.0
3673,1.6666666666666667
3674,1.0
3675,0.0
3676,3.0
3677,10.0
3678,6.666666666666667
3679,6.666666666666667
3680,1.6666666666666667
3681,5.0
3682,10.0
3683,1.0
3684,10.0
3685,1.6666666666666667
3686,-5.0
3687,10.0
3688,6.0
3689,7.5
3690,1.0
3691,10.0
3692,6.666666666666667
3693,10.0
3694,-11.0
3695,10.0
3696,-5.0
3697,1.0
3698,-5.0
3699,10.0
3700,5.0
3701,0.0
3702,-5.0
3703,10.0
3704,5.0
3705,7.5
3706,-5.0
3707,5.0
3708,10.0
3709,-5.0
3710,7.5
3711,3.333333333333333
3712,-1.0
3713,6.666666666666665
3714,10.0
3715,-1.0
3716,10.0
3717,10.0
3718,-1.6666666666666667
3719,6.666666666666667
3720,10.0
3721,0.0
3722,0.0
3723,10.0
3724,5.0
3725,0.0
3726,10.0
3727,10.0
3728,10.0
3729,7.5
3730,8.0
3731,1.0
3732,3.333333333333333
3733,10.0
3734,-1.0
3735,10.0
3736,10.0
3737,1.6666666666666667
3738,8.0
3739,10.0
3740,0.0
3741,-3.0
3742,2.5
3743,6.0
3744,3.0
3745,10.0
3746,10.0
3747,10.0
3748,10.0
3749,1.0
3750,10.0
3751,10.0
3752,-1.6666666666666667
3753,-2.5
3754,10.0
3755,5.0
3756,10.0
3757,10.0
3758,1.0
3759,5.0
3760,0.0
3761,10.0
3762,8.0
3763,0.0
3764,0.0
3765,0.0
3766,5.0
3767,-1.6666666666666667
3768,10.0
3769,5.0
3770,10.0
3771,6.666666666666667
3772,1.0
3773,1.0
3774,10.0
3775,0.0
3776,6.666666666666667
3777,10.0
3778,-1.6666666666666667
3779,6.666666666666667
3780,5.0
3781,-1.6666666666666667
3782,0.0
3783,10.0
3784,10.0
3785,10.0
3786,0.0
3787,-1.6666666666666667
3788,7.5
3789,10.0
3790,1.6666666666666667
3791,5.0
3792,10.0
3793,-5.0
3794,10.0
3795,10.0
3796,1.0
3797,10.0
3798,10.0
3799,-7.5
3800,5.0
3801,10.0
3802,3.0
3803,10.0
3804,10.0
3805,10.0
3806,-2.5
3807,10.0
3808,10.0
3809,-5.0
3810,1.0
3811,-5.0
3812,5.0
3813,-11.0
3814,-2.5
3815,0.0
3816,-5.0
3817,7.5
3818,-1.0
3819,10.0
3820,-3.0
3821,-1.6666666666666667
3822,-5.0
3823,10.0
3824,-2.5
3825,-2.5
3826,10.0
3827,10.0
3828,1.6666666666666667
3829,1.0
3830,0.0
3831,10.0
3832,10.0
3833,-3.0
3834,10.0
3835,10.0
3836,5.0
3837,5.0
3838,0.0
3839,5.0
3840,10.0
3841,1.6666666666666667
3842,10.0
3843,5.0
3844,-3.333333333333334
3845,6.666666666666665
3846,10.0
3847,1.6666666666666667
3848,5.0
3849,10.0
3850,-3.0
3851,-5.0
3852,10.0
3853,10.0
3854,6.666666666666667
3855,5.0
3856,10.0
3857,10.0
3858,10.0
3859,5.0
3860,10.0
3861,-3.0
3862,2.5
3863,10.0
3864,10.0
3865,10.0
3866,5.0
3867,0.0
3868,2.5
3869,10.0
3870,6.666666666666667
3871,-5.0
3872,0.0
3873,-3.0
3874,5.0
3875,3.333333333333333
3876,1.6666666666666667
3877,7.5
3878,0.0
3879,5.0
3880,-5.0
3881,10.0
3882,10.0
3883,10.0
3884,-1.6666666666666667
3885,2.5
3886,10.0
3887,6.666666666666667
3888,10.0
3889,-1.6666666666666667
3890,7.5
3891,3.0
3892,1.0
3893,10.0
3894,10.0
3895,10.0
3896,0.0
3897,0.0
3898,10.0
3899,5.0
3900,6.666666666666667
3901,2.5
3902,7.5
3903,10.0
3904,6.666666666666665
3905,10.0
3906,-3.0
3907,-2.5
3908,5.0
3909,10.0
3910,-1.0
3911,2.5
3912,0.0
3913,-4.440892098500626e-16
3914,0.0
3915,10.0
3916,7.5
3917,5.0
3918,4.0
3919,-5.0
3920,0.0
3921,1.0
3922,6.666666666666665
3923,10.0
3924,10.0
3925,10.0
3926,10.0
3927,-5.0
3928,10.0
3929,4.0
3930,1.6666666666666667
3931,0.0
3932,-2.5
3933,5.0
3934,1.6666666666666667
3935,-3.0
3936,10.0
3937,0.0
3938,10.0
3939,0.0
3940,5.0
3941,2.5
3942,5.0
3943,10.0
3944,10.0
3945,5.0
3946,-5.0
3947,-5.0
3948,10.0
3949,5.0
3950,10.0
3951,5.0
3952,-4.440892098500626e-16
3953,6.666666666666667
3954,-2.5
3955,-1.0
3956,-2.5
3957,10.0
3958,1.6666666666666667
3959,10.0
3960,10.0
3961,10.0
3962,10.0
3963,1.0
3964,10.0
3965,0.0
3966,1.6666666666666667
3967,0.0
3968,10.0
3969,1.0
3970,10.0
3971,-3.0
3972,2.5
3973,1.6666666666666667
3974,10.0
3975,-3.0
3976,6.666666666666667
3977,0.0
3978,-5.0
3979,10.0
3980,0.0
3981,7.5
3982,0.0
3983,-4.440892098500626e-16
3984,8.0
3985,10.0
3986,2.5
3987,10.0
3988,10.0
3989,-9.0
3990,-1.0
3991,10.0
3992,3.0
3993,0.0
3994,-5.0
3995,5.0
3996,10.0
3997,10.0
3998,1.6666666666666667
3999,10.0
4000,10.0
4001,1.0
4002,10.0
4003,10.0
4004,1.6666666666666667
4005,10.0
4006,3.0
4007,10.0
4008,0.0
4009,6.666666666666667
4010,1.6666666666666667
4011,-7.0
4012,10.0
4013,2.5
4014,0.0
4015,-5.0
4016,5.0
4017,-5.0
4018,0.0
4019,5.0
4020,-2.5
4021,6.666666666666665
4022,10.0
4023,10.0
4024,-2.5
4025,5.0
4026,5.0
4027,-2.5
4028,10.0
4029,-8.333333333333334
4030,10.0
4031,2.5
4032,5.0
4033,0.0
4034,-5.0
4035,5.0
4036,5.0
4037,6.666666666666667
4038,10.0
4039,-5.0
4040,1.0
4041,10.0
4042,10.0
4043,-3.0
4044,10.0
4045,10.0
4046,10.0
4047,10.0
4048,10.0
4049,-2.5
4050,-1.0
4051,10.0
4052,-5.0
4053,10.0
4054,0.0
4055,7.5
4056,10.0
4057,0.0
4058,5.0
4059,-5.0
4060,1.0
4061,6.0
4062,3.333333333333333
4063,-1.0
4064,10.0
4065,1.0
4066,-3.0
4067,-1.0
4068,10.0
4069,10.0
4070,2.5
4071,10.0
4072,0.0
4073,3.0
4074,10.0
4075,1.6666666666666667
4076,0.0
4077,-7.5
4078,1.6666666666666667
4079,10.0
4080,10.0
4081,10.0
4082,10.0
4083,6.666666666666667
4084,2.0
4085,10.0
4086,2.5
4087,10.0
4088,5.0
4089,10.0
4090,0.0
4091,10.0
4092,10.0
4093,10.0
4094,-5.0
4095,2.5
4096,10.0
4097,6.0
4098,1.0
4099,10.0
4100,10.0
4101,5.0
4102,7.5
4103,2.5
4104,6.0
4105,10.0
4106,5.0
4107,-1.0
4108,2.0
4109,10.0
4110,10.0
4111,-7.0
4112,0.0
4113,0.0
4114,10.0
4115,10.0
4116,3.333333333333333
4117,10.0
4118,10.0
4119,6.666666666666667
4120,5.0
4121,0.0
4122,10.0
4123,10.0
4124,-2.5
4125,10.0
4126,0.0
4127,10.0
4128,10.0
4129,5.0
4130,-2.5
4131,0.0
4132,5.0
4133,-3.0
4134,10.0
4135,10.0
4136,5.0
4137,10.0
4138,1.0
4139,10.0
4140,-1.6666666666666667
4141,2.5
4142,6.666666666666667
4143,7.5
4144,10.0
4145,0.0
4146,0.0
4147,-1.0
4148,10.0
4149,10.0
4150,2.5
4151,3.333333333333333
4152,-2.5
4153,1.6666666666666667
4154,10.0
4155,0.0
4156,6.666666666666667
4157,10.0
4158,10.0
4159,6.666666666666667
4160,1.6666666666666667
4161,5.0
4162,-5.0
4163,10.0
4164,-5.0
4165,-3.0
4166,10.0
4167,-2.5
4168,6.666666666666665
4169,-1.6666666666666667
4170,-4.440892098500626e-16
4171,-1.6666666666666667
4172,-5.0
4173,10.0
4174,1.0
4175,2.5
4176,10.0
4177,1.0
4178,5.0
4179,1.6666666666666667
4180,8.0
4181,6.666666666666667
4182,0.0
4183,10.0
4184,0.0
4185,10.0
4186,-1.6666666666666667
4187,-3.0
4188,10.0
4189,10.0
4190,1.6666666666666667
4191,10.0
4192,10.0
4193,2.5
4194,0.0
4195,3.333333333333333
4196,10.0
4197,10.0
4198,10.0
4199,2.5
4200,0.0
4201,-11.0
4202,-1.6666666666666667
4203,0.0
4204,3.3333333333333313
4205,0.0
4206,10.0
4207,10.0
4208,3.0
4209,1.6666666666666667
4210,2.5
4211,1.6666666666666667
4212,-5.0
4213,-1.0
4214,10.0
4215,8.0
4216,10.0
4217,-5.0
4218,0.0
4219,2.5
4220,1.0
4221,6.666666666666665
4222,-3.0
4223,6.666666666666665
4224,-1.0
4225,10.0
4226,6.666666666666665
4227,10.0
4228,5.0
4229,-2.5
4230,1.0
4231,-5.0
4232,10.0
4233,10.0
4234,10.0
4235,10.0
4236,6.666666666666667
4237,10.0
4238,7.5
4239,6.666666666666667
4240,1.0
4241,10.0
4242,10.0
4243,6.666666666666667
4244,1.0
4245,1.6666666666666667
4246,10.0
4247,-5.0
4248,-2.5
4249,-5.0
4250,1.6666666666666667
4251,-1.6666666666666667
4252,10.0
4253,10.0
4254,0.0
4255,-2.5
4256,10.0
4257,10.0
4258,1.0
4259,-7.5
4260,0.0
4261,10.0
4262,10.0
4263,6.666666666666667
4264,-2.0
4265,10.0
4266,0.0
4267,10.0
4268,0.0
4269,-2.5
4270,10.0
4271,-1.0
4272,10.0
4273,7.5
4274,6.666666666666667
4275,10.0
4276,10.0
4277,-2.5
4278,10.0
4279,-5.0
4280,0.0
4281,7.5
4282,3.0
4283,10.0
4284,5.0
4285,0.0
4286,8.0
4287,0.0
4288,-1.6666666666666667
4289,0.0
4290,10.0
4291,7.5
4292,10.0
4293,-5.0
4294,10.0
4295,3.3333333333333313
4296,-2.5
4297,6.0
4298,0.0
4299,6.666666666666667
4300,6.666666666666667
4301,10.0
4302,1.6666666666666667
4303,10.0
4304,0.0
4305,10.0
4306,1.6666666666666667
4307,-2.5
4308,10.0
4309,5.0
4310,0.0
4311,10.0
4312,10.0
4313,10.0
4314,2.5
4315,10.0
4316,7.5
4317,0.0
4318,-2.5
4319,0.0
4320,10.0
4321,-5.0
4322,-4.440892098500626e-16
4323,10.0
4324,10.0
4325,5.0
4326,5.0
4327,10.0
4328,-4.440892098500626e-16
4329,0.0
4330,-5.0
4331,10.0
4332,10.0
4333,0.0
4334,10.0
4335,10.0
4336,0.0
4337,2.5
4338,3.0
4339,10.0
4340,5.0
4341,6.666666666666667
4342,-5.0
4343,-5.0
4344,0.0
4345,2.5
4346,-1.0
4347,10.0
4348,10.0
4349,-2.5
4350,0.0
4351,7.5
4352,0.0
4353,10.0
4354,0.0
4355,10.0
4356,10.0
4357,3.0
4358,10.0
4359,6.666666666666667
4360,-3.0
4361,10.0
4362,10.0
4363,10.0
4364,10.0
4365,1.0
4366,10.0
4367,-3.0
4368,7.5
4369,1.6666666666666667
4370,10.0
4371,10.0
4372,6.666666666666667
4373,0.0
4374,10.0
4375,2.5
4376,-1.0
4377,10.0
4378,10.0
4379,-1.6666666666666667
4380,0.0
4381,-1.0
4382,10.0
4383,10.0
4384,10.0
4385,-5.0
4386,-1.0
4387,10.0
4388,-1.6666666666666667
4389,2.5
4390,5.0
4391,0.0
4392,-2.5
4393,3.3333333333333313
4394,5.0
4395,8.0
4396,10.0
4397,10.0
4398,10.0
4399,-4.440892098500626e-16
4400,10.0
4401,5.0
4402,6.666666666666667
4403,10.0
4404,-5.0
4405,5.0
4406,-3.0
4407,10.0
4408,3.333333333333333
4409,-1.0
4410,0.0
4411,6.0
4412,0.0
4413,-5.0
4414,10.0
4415,-5.0
4416,10.0
4417,10.0
4418,-5.0
4419,-7.0
4420,10.0
4421,10.0
4422,-1.0
4423,0.0
4424,0.0
4425,10.0
4426,10.0
4427,10.0
4428,-1.0
4429,0.0
4430,6.666666666666667
4431,-7.5
4432,1.0
4433,10.0
4434,6.666666666666665
4435,6.666666666666667
4436,10.0
4437,0.0
4438,7.5
4439,5.0
4440,7.5
4441,10.0
4442,-10.0
4443,10.0
4444,0.0
4445,10.0
4446,10.0
4447,0.0
4448,3.0
4449,10.0
4450,1.0
4451,1.0
4452,-5.0
4453,10.0
4454,5.0
4455,5.0
4456,-5.0
4457,3.0
4458,10.0
4459,-5.0
4460,2.5
4461,10.0
4462,0.0
4463,6.666666666666667
4464,5.0
4465,1.0
4466,-5.0
4467,10.0
4468,-3.0
4469,2.5
4470,-1.0
4471,-5.0
4472,1.6666666666666667
4473,10.0
4474,10.0
4475,10.0
4476,6.666666666666667
4477,10.0
4478,10.0
4479,10.0
4480,-5.0
4481,10.0
4482,10.0
4483,1.6666666666666667
4484,2.0
4485,10.0
4486,5.0
4487,10.0
4488,7.5
4489,5.0
4490,6.666666666666667
4491,1.6666666666666667
4492,7.5
4493,10.0
4494,1.6666666666666667
4495,10.0
4496,10.0
4497,0.0
4498,2.5
4499,0.0
4500,10.0
4501,-2.5
4502,1.6666666666666667
4503,10.0
4504,0.0
4505,-8.333333333333334
4506,10.0
4507,5.0
4508,0.0
4509,-5.0
4510,6.0
4511,10.0
4512,5.0
4513,10.0
4514,10.0
4515,10.0
4516,8.0
4517,10.0
4518,1.0
4519,10.0
4520,10.0
4521,10.0
4522,-5.0
4523,-8.333333333333334
4524,-2.5
4525,10.0
4526,6.0
4527,2.5
4528,10.0
4529,6.666666666666667
4530,10.0
4531,10.0
4532,10.0
4533,-2.5
4534,10.0
4535,10.0
4536,1.0
4537,-2.5
4538,3.0
4539,1.6666666666666667
4540,-5.0
4541,-1.0
4542,10.0
4543,-5.0
4544,3.0
4545,10.0
4546,-5.0
4547,10.0
4548,10.0
4549,10.0
4550,-2.5
4551,5.0
4552,10.0
4553,10.0
4554,10.0
4555,0.0
4556,-1.0
4557,-3.0
4558,10.0
4559,7.5
4560,1.0
4561,10.0
4562,10.0
4563,10.0
4564,6.0
4565,10.0
4566,10.0
4567,10.0
4568,10.0
4569,-1.0
4570,3.333333333333333
4571,5.0
4572,-1.0
4573,5.0
4574,5.0
4575,3.333333333333333
4576,10.0
4577,10.0
4578,10.0
4579,-3.0
4580,4.0
4581,5.0
4582,-1.0
4583,10.0
4584,10.0
4585,-2.5
4586,10.0
4587,5.0
4588,-1.0
4589,10.0
4590,0.0
4591,0.0
4592,10.0
4593,0.0
4594,10.0
4595,10.0
4596,10.0
4597,10.0
4598,3.333333333333333
4599,5.0
4600,10.0
4601,1.6666666666666667
4602,10.0
4603,0.0
4604,5.0
4605,0.0
4606,10.0
4607,1.0
4608,-3.0
4609,-1.0
4610,5.0
4611,10.0
4612,3.333333333333333
4613,2.5
4614,6.666666666666667
4615,0.0
4616,-7.0
4617,10.0
4618,-1.0
4619,7.5
4620,10.0
4621,-3.0
4622,-4.440892098500626e-16
4623,5.0
4624,5.0
4625,10.0
4626,10.0
4627,-3.0
4628,10.0
4629,1.0
4630,10.0
4631,10.0
4632,10.0
4633,10.0
4634,6.0
4635,-3.0
4636,-1.6666666666666667
4637,6.666666666666667
4638,0.0
4639,10.0
4640,0.0
4641,3.0
4642,7.5
4643,-1.0
4644,3.333333333333333
4645,-1.6666666666666667
4646,0.0
4647,1.6666666666666667
4648,-5.0
4649,-2.5
4650,6.666666666666667
4651,0.0
4652,10.0
4653,10.0
4654,10.0
4655,6.666666666666667
4656,10.0
4657,10.0
4658,4.0
4659,-3.0
4660,0.0
4661,10.0
4662,0.0
4663,6.0
4664,10.0
4665,7.5
4666,1.0
4667,-3.333333333333334
4668,10.0
4669,-5.0
4670,3.333333333333333
4671,10.0
4672,-10.0
4673,-3.0
4674,2.5
4675,0.0
4676,2.0
4677,5.0
4678,-2.5
4679,2.0
4680,10.0
4681,10.0
4682,-5.0
4683,0.0
4684,10.0
4685,-5.0
4686,7.5
4687,8.0
4688,-7.5
4689,0.0
4690,2.5
4691,8.0
4692,10.0
4693,-1.6666666666666667
4694,10.0
4695,10.0
4696,10.0
4697,1.6666666666666667
4698,-3.0
4699,10.0
4700,5.0
4701,10.0
4702,10.0
4703,3.0
4704,3.333333333333333
4705,0.0
4706,10.0
4707,2.5
4708,5.0
4709,10.0
4710,-1.0
4711,0.0
4712,10.0
4713,6.0
4714,0.0
4715,10.0
4716,-5.0
4717,6.666666666666667
4718,1.0
4719,4.0
4720,0.0
4721,10.0
4722,6.666666666666667
4723,10.0
4724,10.0
4725,10.0
4726,10.0
4727,10.0
4728,10.0
4729,5.0
4730,-5.0
4731,10.0
4732,6.666666666666667
4733,10.0
4734,10.0
4735,10.0
4736,-1.6666666666666667
4737,0.0
4738,10.0
4739,-1.6666666666666667
4740,0.0
4741,5.0
4742,10.0
4743,2.0
4744,2.5
4745,-3.0
4746,3.333333333333333
4747,1.6666666666666667
4748,10.0
4749,3.333333333333333
4750,1.6666666666666667
4751,10.0
4752,10.0
4753,1.0
4754,7.5
4755,8.0
4756,8.0
4757,10.0
4758,-5.0
4759,2.5
4760,10.0
4761,10.0
4762,-5.0
4763,10.0
4764,-5.0
4765,10.0
4766,10.0
4767,4.0
4768,-5.0
4769,10.0
4770,2.5
4771,2.5
4772,10.0
4773,6.666666666666667
4774,10.0
4775,1.6666666666666667
4776,10.0
4777,10.0
4778,10.0
4779,0.0
4780,5.0
4781,0.0
4782,10.0
4783,10.0
4784,5.0
4785,-3.0
4786,2.5
4787,10.0
4788,5.0
4789,-5.0
4790,3.333333333333333
4791,10.0
4792,10.0
4793,-1.0
4794,10.0
4795,6.666666666666667
4796,10.0
4797,-5.0
4798,10.0
4799,2.5
4800,10.0
4801,5.0
4802,-1.0
4803,10.0
4804,10.0
4805,6.666666666666667
4806,6.666666666666667
4807,0.0
4808,10.0
4809,0.0
4810,-1.0
4811,-4.440892098500626e-16
4812,10.0
4813,5.0
4814,10.0
4815,5.0
4816,10.0
4817,-1.0
4818,10.0
4819,10.0
4820,-2.5
4821,10.0
4822,10.0
4823,5.0
4824,-5.0
4825,10.0
4826,10.0
4827,-1.6666666666666667
4828,10.0
4829,1.0
4830,-2.5
4831,-1.0
4832,-5.0
4833,10.0
4834,10.0
4835,5.0
4836,7.5
4837,10.0
4838,3.333333333333333
4839,10.0
4840,4.0
4841,10.0
4842,10.0
4843,10.0
4844,0.0
4845,10.0
4846,2.5
4847,-1.6666666666666667
4848,-1.0
4849,10.0
4850,-5.0
4851,10.0
4852,10.0
4853,1.0
4854,10.0
4855,10.0
4856,10.0
4857,-1.6666666666666667
4858,-5.0
4859,-1.6666666666666667
4860,0.0
4861,10.0
4862,10.0
4863,6.0
4864,0.0
4865,0.0
4866,3.0
4867,0.0
4868,10.0
4869,10.0
4870,-2.5
4871,7.5
4872,10.0
4873,-3.0
4874,10.0
4875,6.666666666666665
4876,10.0
4877,10.0
4878,-3.0
4879,8.0
4880,10.0
4881,10.0
4882,10.0
4883,2.5
4884,8.0
4885,5.0
4886,8.0
4887,0.0
4888,10.0
4889,-3.0
4890,10.0
4891,10.0
4892,3.0
4893,-5.0
4894,10.0
4895,-5.0
4896,0.0
4897,6.666666666666665
4898,8.0
4899,10.0
4900,10.0
4901,1.0
4902,-1.0
4903,3.333333333333333
4904,10.0
4905,1.6666666666666667
4906,-2.5
4907,10.0
4908,2.5
4909,0.0
4910,10.0
4911,10.0
4912,-5.0
4913,10.0
4914,-1.0
4915,10.0
4916,8.0
4917,10.0
4918,10.0
4919,-1.0
4920,1.6666666666666667
4921,6.666666666666667
4922,10.0
4923,6.666666666666665
4924,1.6666666666666667
4925,10.0
4926,-3.0
4927,-3.0
4928,10.0
4929,10.0
4930,10.0
4931,1.0
4932,10.0
4933,10.0
4934,-5.0
4935,10.0
4936,10.0
4937,10.0
4938,2.0
4939,7.5
4940,7.5
4941,-2.5
4942,10.0
4943,7.5
4944,0.0
4945,0.0
4946,10.0
4947,10.0
4948,10.0
4949,3.333333333333333
4950,1.6666666666666667
4951,-3.0
4952,10.0
4953,10.0
4954,10.0
4955,2.5
4956,10.0
4957,10.0
4958,10.0
4959,10.0
4960,-1.0
4961,10.0
4962,-1.6666666666666667
4963,-3.0
4964,1.0
4965,1.6666666666666667
4966,10.0
4967,10.0
4968,10.0
4969,0.0
4970,0.0
4971,-5.0
4972,10.0
4973,5.0
4974,10.0
4975,-4.440892098500626e-16
4976,0.0
4977,10.0
4978,7.5
4979,10.0
4980,5.0
4981,10.0
4982,10.0
4983,10.0
4984,-1.0
4985,0.0
4986,8.0
4987,5.0
4988,10.0
4989,5.0
4990,6.666666666666665
4991,10.0
4992,10.0
4993,-3.0
4994,6.666666666666667
4995,10.0
4996,7.5
4997,-5.0
4998,-1.0
4999,7.5
5000,6.666666666666667
